CoV ID,Collision Time Range,Collision Date,Modes,Injury Type,Age,Gender,Latitude,Longitude
9413,18:00-20:59,17/03/2017,Single Cyl,Minor,20-29,M,49.28090938,-123.1022771
9414,0:00-2:59,11/03/2017,Veh-Veh,Minor,40-49,F,49.27277625,-123.1000281
9415,,29/12/2016,Veh-Veh,Minor,40-49,F,49.26263193,-123.0959911
9416,0:00-2:59,18/03/2017,Veh-Veh,Minor,30-39,M,49.2758799,-123.1242361
9417,0:00-2:59,19/03/2017,Ped-Unk,Minor,20-29,F,49.26599459,-123.1264939
9418,21:00-23:59,20/03/2017,Veh-Veh,Minor,30-39,,49.27008149,-123.1351329
9419,9:00-11:59,19/03/2017,Veh-Veh,Severe,70+,F,49.27925815,-123.1230138
9420,0:00-2:59,17/03/2017,Ped-Unk,Minor,20-29,F,49.24877824,-123.1010372
9421,6:00-8:59,20/03/2017,Veh-Ped,Minor,50-59,M,49.2637899,-123.150529
9422,15:00-17:59,20/03/2017,Veh-Veh,Minor,60-69,M,49.22570654,-123.1037987
9423,,20/03/2017,Veh-Ped,Minor,70+,M,49.22570654,-123.1037987
9424,15:00-17:59,20/03/2017,Veh-Veh,Minor,70+,F,49.28249423,-123.1181206
9425,9:00-11:59,21/03/2017,Veh-Ped,Minor,20-29,F,49.26821814,-123.1007371
9426,21:00-23:59,20/03/2017,Veh-Veh,Minor,30-39,M,49.24710196,-123.0338193
9427,9:00-11:59,21/03/2017,Veh-Cyl,Minor,30-39,M,49.27985054,-123.1105509
9428,,21/03/2017,Veh-Veh,Minor,30-39,F,49.24848074,-123.0761522
9429,,21/03/2017,Veh-Veh,Minor,60-69,M,49.27767083,-123.0998124
9430,9:00-11:59,21/03/2017,Veh-Ped,Minor,20-29,F,49.26196838,-123.0986388
9431,21:00-23:59,27/11/2016,Veh-Veh,Minor,20-29,F,49.26279116,-123.0970278
9432,21:00-23:59,22/03/2017,Veh-Ped,Minor,20-29,M,49.25871798,-123.0775728
9433,15:00-17:59,22/03/2017,Single Cyl,Minor,70+,M,49.24877824,-123.1010372
9434,6:00-8:59,23/03/2017,Veh-Veh,Minor,40-49,M,49.31555276,-123.138343
9435,9:00-11:59,21/03/2017,Cyl-Cyl,Minor,30-39,F,49.26020101,-123.101075
9436,15:00-17:59,25/03/2017,Cyl-Unk,Minor,30-39,M,49.26020101,-123.101075
9437,15:00-17:59,25/03/2017,Veh-Cyl,Minor,30-39,M,49.22686769,-123.0560263
9438,18:00-20:59,25/03/2017,Veh-Ped,Minor,40-49,M,49.26880173,-123.1395944
9439,12:00-14:59,26/03/2017,Veh-Veh,Minor,70+,M,49.26075256,-123.1374324
9440,15:00-17:59,28/03/2017,Veh-Ped,Severe,20-29,M,49.25597967,-123.0898815
9441,,22/06/2016,Veh-Veh,Minor,30-39,F,49.25822237,-123.153138
9442,15:00-17:59,28/03/2017,Cyl-Ped,Minor,50-59,M,49.24882942,-123.0522433
9443,21:00-23:59,29/03/2017,Veh-Veh,Minor,30-39,F,49.23445522,-123.1476812
9444,15:00-17:59,29/03/2017,Veh-Veh,Minor,30-39,M,49.22598483,-123.1129557
9445,12:00-14:59,29/03/2017,Veh-Veh,Minor,30-39,F,49.22547178,-123.0907739
9446,9:00-11:59,29/03/2017,Veh-Veh,Minor,30-39,M,49.23625616,-123.1395231
9447,0:00-2:59,29/03/2017,Veh-Veh,Minor,50-59,M,49.25011309,-123.0760987
9448,18:00-20:59,29/03/2017,Veh-Veh,Minor,60-69,M,49.28306816,-123.0770529
9449,15:00-17:59,30/03/2017,Veh-Veh,Minor,40-49,F,49.24009353,-123.0680181
9450,12:00-14:59,30/03/2017,Veh-Ped,Minor,50-59,F,49.19938176,-123.135837
9451,12:00-14:59,27/03/2017,Veh-Veh,Severe,60-69,F,49.24848074,-123.0761522
9452,9:00-11:59,31/03/2017,Veh-Mot,Severe,60-69,M,49.22357428,-123.0908214
9453,15:00-17:59,01/04/2017,Veh-Veh,Minor,40-49,F,49.27676634,-123.0998475
9454,15:00-17:59,03/04/2017,Cyl-Cyl,Minor,20-29,M,49.27277625,-123.1000281
9455,21:00-23:59,31/03/2017,Ped-Unk,Minor,0-19,F,49.22529435,-123.0772914
9456,9:00-11:59,10/02/2017,Veh-Veh,Minor,30-39,F,49.25063247,-123.0237298
9457,,05/04/2017,Veh-Cyl,Minor,20-29,F,49.24143454,-123.1278187
9458,21:00-23:59,05/04/2017,Veh-Veh,Minor,40-49,F,49.22529435,-123.0772914
9459,12:00-14:59,05/04/2017,Veh-Veh,Minor,40-49,F,49.24237806,-123.1277862
9460,12:00-14:59,05/04/2017,Veh-Veh,Minor,60-69,F,49.23760254,-123.0488446
9461,12:00-14:59,06/04/2017,Veh-Veh,Severe,30-39,M,49.21712053,-123.1292895
9462,,07/04/2017,Veh-Ped,Severe,20-29,M,49.22766297,-123.0772114
9463,9:00-11:59,07/04/2017,Veh-Veh,Minor,30-39,F,49.23271452,-123.077031
9464,9:00-11:59,07/04/2017,Veh-Veh,Minor,40-49,M,49.25743336,-123.0918086
9465,6:00-8:59,07/04/2017,Veh-Veh,Severe,60-69,M,49.22766297,-123.0772114
9466,18:00-20:59,09/04/2017,Veh-Veh,Minor,30-39,F,49.22868348,-123.1130207
9467,9:00-11:59,09/04/2017,Veh-Cyl,Minor,50-59,M,49.26945987,-123.0336927
9468,12:00-14:59,07/04/2017,Veh-Veh,Minor,50-59,F,49.25815019,-123.033772
9469,9:00-11:59,09/04/2017,Veh-Veh,Minor,70+,F,49.26945987,-123.0336927
9470,9:00-11:59,09/04/2017,Veh-Veh,Severe,70+,M,49.22766297,-123.0772114
9471,,10/04/2017,Veh-Veh,Minor,20-29,M,49.26171104,-123.1386286
9472,12:00-14:59,10/04/2017,Veh-Veh,Minor,20-29,F,49.27043349,-123.0565886
9473,,27/02/2017,Veh-Mot,Minor,30-39,M,49.26655145,-123.0813215
9474,12:00-14:59,08/04/2017,Cyl-Unk,Severe,60-69,F,49.25458681,-123.0875433
9475,12:00-14:59,10/04/2017,Veh-Veh,Minor,70+,F,49.27043349,-123.0565886
9476,,10/04/2017,Veh-Veh,Minor,70+,M,49.23333113,-123.1107373
9477,9:00-11:59,11/04/2017,Veh-Veh,Minor,20-29,F,49.21298808,-123.1300958
9478,3:00-5:59,08/04/2017,Cyl-Unk,Minor,20-29,F,49.21287801,-123.074059
9479,3:00-5:59,11/04/2017,Veh-Veh,Minor,20-29,F,49.26252121,-123.0949225
9480,21:00-23:59,10/04/2017,Cyl-Unk,Minor,50-59,M,49.21675203,-123.1019582
9481,15:00-17:59,12/04/2017,Veh-Veh,Minor,0-19,M,49.25507663,-123.1319845
9482,,12/04/2017,Veh-Veh,Minor,0-19,M,49.25507663,-123.1319845
9483,,12/04/2017,Veh-Veh,Minor,0-19,M,49.2217975,-123.0774229
9484,9:00-11:59,12/04/2017,Veh-Veh,Minor,20-29,F,49.26371381,-123.1457578
9485,,06/04/2017,Veh-Veh,Minor,30-39,M,49.26436421,-123.1858568
9486,,12/04/2017,Veh-Veh,Minor,30-39,F,49.25507663,-123.1319845
9487,21:00-23:59,11/04/2017,Veh-Veh,Minor,40-49,M,49.21912524,-123.0909307
9488,21:00-23:59,11/04/2017,Veh-Veh,Minor,40-49,M,49.21916378,-123.0413395
9489,9:00-11:59,12/04/2017,Veh-Ped,Minor,40-49,F,49.26371381,-123.1457578
9490,9:00-11:59,12/04/2017,Veh-Veh,Minor,50-59,F,49.26371381,-123.1457578
9491,,12/04/2017,Veh-Veh,Minor,70+,F,49.26321841,-123.1148834
9492,,12/04/2017,Veh-Veh,Minor,70+,M,49.2217975,-123.0774229
9493,21:00-23:59,13/04/2017,Veh-Veh,Minor,20-29,M,49.2712203,-123.0599305
9494,,04/03/2014,Veh-Veh,Minor,20-29,F,49.28712481,-123.1252871
9495,18:00-20:59,13/04/2017,Veh-Veh,Minor,20-29,M,49.23282645,-123.0553955
9496,3:00-5:59,13/04/2017,Veh-Veh,Minor,50-59,M,49.23523532,-123.0654678
9497,15:00-17:59,14/04/2017,Veh-Veh,Minor,60-69,F,49.2712203,-123.0599305
9498,15:00-17:59,14/04/2017,Veh-Veh,Minor,70+,F,49.26226144,-123.0620261
9499,3:00-5:59,15/04/2017,Veh-Veh,Minor,50-59,M,49.26020101,-123.101075
9500,18:00-20:59,15/04/2017,Veh-Veh,Minor,50-59,F,49.2811847,-123.0914804
9501,21:00-23:59,16/04/2017,Veh-Ped,Severe,70+,M,49.21105567,-123.0882331
9502,18:00-20:59,16/04/2017,Cyl-Unk,Minor,30-39,M,49.25011309,-123.0760987
9503,3:00-5:59,16/04/2017,Veh-Veh,Minor,40-49,M,49.26882184,-123.1408259
9504,15:00-17:59,17/04/2017,Cyl-Unk,Severe,30-39,M,49.2635595,-123.1360969
9505,15:00-17:59,18/04/2017,Veh-Veh,Minor,40-49,F,49.25970052,-123.0872288
9506,6:00-8:59,19/04/2017,Veh-Veh,Minor,0-19,M,49.27156176,-123.13456
9507,6:00-8:59,19/04/2017,Veh-Veh,Minor,60-69,F,49.27767187,-123.1313092
9508,21:00-23:59,18/04/2017,Veh-Veh,Severe,60-69,F,49.26519771,-123.0793788
9509,12:00-14:59,21/04/2017,Veh-Cyl,Minor,20-29,M,49.26249778,-123.0920212
9510,,21/04/2017,Cyl-Unk,Minor,40-49,M,49.22735265,-123.1713984
9511,18:00-20:59,21/04/2017,Single Cyl,Minor,70+,F,49.24020915,-123.076405
9512,15:00-17:59,22/04/2017,Veh-Veh,Minor,30-39,F,49.26395382,-123.1148005
9513,15:00-17:59,21/04/2017,Veh-Veh,Severe,50-59,M,49.27545336,-123.1268013
9514,9:00-11:59,22/04/2017,Veh-Veh,Minor,50-59,F,49.26905724,-123.2119508
9515,9:00-11:59,22/04/2017,Single Cyl,Minor,50-59,F,49.23594287,-123.042316
9516,21:00-23:59,22/04/2017,Veh-Veh,Minor,50-59,M,49.23724779,-123.1160455
9517,15:00-17:59,22/04/2017,Veh-Veh,Minor,50-59,M,49.24116494,-123.1206448
9518,12:00-14:59,23/04/2017,Veh-Veh,Minor,30-39,F,49.21109423,-123.1021937
9519,9:00-11:59,23/04/2017,Single Cyl,Minor,30-39,F,49.21103142,-123.0720995
9520,15:00-17:59,23/04/2017,Veh-Mot,Severe,40-49,M,49.23473669,-123.1673766
9521,12:00-14:59,23/04/2017,Veh-Veh,Minor,70+,F,49.23473557,-123.1666248
9522,9:00-11:59,24/04/2017,Veh-Veh,Minor,20-29,F,49.21298344,-123.0895976
9523,18:00-20:59,24/04/2017,Veh-Ped,Severe,30-39,F,49.26151995,-123.1266591
9524,,24/04/2017,Veh-Veh,Minor,50-59,M,49.21298344,-123.0895976
9525,18:00-20:59,24/04/2017,Veh-Ped,Minor,60-69,M,49.28122474,-123.1161586
9526,21:00-23:59,25/04/2017,Veh-Cyl,Minor,20-29,M,49.23096917,-123.1628818
9527,15:00-17:59,01/01/2017,Veh-Veh,Minor,20-29,M,49.23980115,-123.0628793
9528,18:00-20:59,25/04/2017,Veh-Veh,Minor,50-59,F,49.23288566,-123.0621268
9529,3:00-5:59,25/04/2017,Veh-Mot,Severe,60-69,M,49.20292174,-123.077401
9530,18:00-20:59,26/04/2017,Veh-Veh,Minor,20-29,F,49.24050232,-123.1014864
9531,6:00-8:59,27/04/2017,Veh-Veh,Minor,20-29,M,49.25281616,-123.0899996
9532,6:00-8:59,27/04/2017,Veh-Veh,Minor,30-39,M,49.26774857,-123.1846976
9533,15:00-17:59,27/04/2017,Cyl-Unk,Minor,20-29,M,49.24800984,-123.0712883
9534,0:00-2:59,28/04/2017,Veh-Ped,Minor,20-29,F,49.27142159,-123.1682075
9535,0:00-2:59,28/04/2017,Veh-Ped,Minor,20-29,M,49.29077303,-123.1364961
9536,15:00-17:59,28/04/2017,Veh-Veh,Minor,20-29,M,49.25749035,-123.101191
9537,21:00-23:59,28/04/2017,Veh-Mot,Severe,30-39,F,49.22611395,-123.1164924
9538,21:00-23:59,27/04/2017,Single Cyl,Minor,30-39,M,49.2330791,-123.1015186
9539,,28/04/2017,Veh-Veh,Minor,30-39,M,49.2330791,-123.1015186
9540,12:00-14:59,29/04/2017,Veh-Veh,Minor,20-29,F,49.24447754,-123.1013061
9541,0:00-2:59,29/04/2017,Cyl-Unk,Minor,20-29,F,49.27580345,-123.0546533
9542,12:00-14:59,29/04/2017,Veh-Veh,Minor,30-39,M,49.21642395,-123.0831285
9543,12:00-14:59,29/04/2017,Veh-Veh,Minor,30-39,F,49.2635595,-123.1360969
9544,18:00-20:59,28/04/2017,Cyl-Unk,Minor,40-49,M,49.25837705,-123.0983697
9545,15:00-17:59,29/04/2017,Veh-Veh,Minor,50-59,F,49.24447754,-123.1013061
9546,,30/04/2017,Veh-Mot,Minor,20-29,M,49.26885933,-123.1710506
9547,,30/04/2017,Single Veh,Minor,20-29,M,49.27373465,-123.12748
9548,15:00-17:59,30/04/2017,Veh-Veh,Minor,50-59,M,49.28129465,-123.0974737
9549,,28/04/2017,Single Cyl,Minor,20-29,M,49.26293669,-123.1019602
9550,,28/04/2017,Single Cyl,Minor,20-29,M,49.26293669,-123.1019602
9551,12:00-14:59,01/05/2017,Veh-Veh,Minor,30-39,F,49.21167304,-123.0771169
9552,12:00-14:59,01/05/2017,Veh-Veh,Minor,30-39,F,49.21167304,-123.0771169
9553,18:00-20:59,01/05/2017,Veh-Veh,Minor,30-39,F,49.26329358,-123.1740083
9554,18:00-20:59,01/05/2017,Veh-Veh,Minor,30-39,F,49.26329358,-123.1740083
9555,12:00-14:59,23/04/2017,Veh-Veh,Minor,30-39,M,49.26077176,-123.1386636
9556,12:00-14:59,23/04/2017,Veh-Veh,Minor,30-39,M,49.26077176,-123.1386636
9557,15:00-17:59,29/04/2017,Veh-Mot,Minor,40-49,M,49.26077176,-123.1386636
9558,15:00-17:59,29/04/2017,Veh-Mot,Minor,40-49,M,49.26077176,-123.1386636
9559,18:00-20:59,01/05/2017,Veh-Veh,Minor,50-59,M,49.26077176,-123.1386636
9560,18:00-20:59,01/05/2017,Veh-Veh,Minor,50-59,M,49.26077176,-123.1386636
9561,0:00-2:59,02/05/2017,Veh-Veh,Minor,20-29,F,49.24020915,-123.076405
9562,0:00-2:59,02/05/2017,Veh-Veh,Minor,20-29,F,49.24020915,-123.076405
9563,12:00-14:59,02/05/2017,Veh-Ped,Minor,30-39,F,49.23631644,-123.116081
9564,12:00-14:59,02/05/2017,Veh-Ped,Minor,30-39,F,49.23631644,-123.116081
9565,15:00-17:59,03/05/2017,Veh-Veh,Severe,20-29,F,49.26436421,-123.1858568
9566,15:00-17:59,03/05/2017,Veh-Veh,Severe,20-29,F,49.26436421,-123.1858568
9567,18:00-20:59,03/05/2017,Veh-Cyl,Minor,30-39,M,49.25749035,-123.101191
9568,18:00-20:59,03/05/2017,Veh-Cyl,Minor,30-39,M,49.25749035,-123.101191
9569,15:00-17:59,03/05/2017,Veh-Veh,Minor,40-49,F,49.28397919,-123.0933125
9570,15:00-17:59,03/05/2017,Veh-Veh,Minor,40-49,F,49.28397919,-123.0933125
9571,,03/05/2017,Veh-Ped,Minor,70+,M,49.19818075,-123.12405
9572,12:00-14:59,04/05/2017,Single Cyl,Minor,20-29,F,49.22655262,-123.1283157
9573,12:00-14:59,04/05/2017,Single Cyl,Minor,20-29,F,49.22655262,-123.1283157
9574,21:00-23:59,04/05/2017,Veh-Veh,Minor,50-59,F,49.19818075,-123.12405
9575,21:00-23:59,04/05/2017,Veh-Veh,Minor,50-59,F,49.19818075,-123.12405
9576,9:00-11:59,04/05/2017,Veh-Veh,Minor,50-59,M,49.25749035,-123.101191
9577,9:00-11:59,04/05/2017,Veh-Veh,Minor,50-59,M,49.25749035,-123.101191
9578,,04/05/2017,Cyl-Ped,Minor,70+,M,49.28235465,-123.1144493
9579,18:00-20:59,04/05/2017,Veh-Veh,Minor,70+,F,49.26320831,-123.0970096
9580,18:00-20:59,04/05/2017,Veh-Veh,Minor,70+,F,49.26320831,-123.0970096
9581,,04/05/2017,Veh-Veh,Minor,20-29,M,49.27715591,-123.1165453
9582,,04/05/2017,Veh-Veh,Minor,20-29,M,49.27715591,-123.1165453
9583,15:00-17:59,05/05/2017,Veh-Veh,Minor,40-49,M,49.27848887,-123.1091448
9584,15:00-17:59,05/05/2017,Veh-Veh,Minor,40-49,M,49.27848887,-123.1091448
9585,9:00-11:59,05/05/2017,Ped-Unk,Minor,50-59,F,49.23478931,-123.0905074
9586,9:00-11:59,05/05/2017,Ped-Unk,Minor,50-59,F,49.23478931,-123.0905074
9587,9:00-11:59,05/05/2017,Veh-Veh,Minor,60-69,M,49.23478931,-123.0905074
9588,9:00-11:59,05/05/2017,Veh-Veh,Minor,60-69,M,49.23478931,-123.0905074
9589,9:00-11:59,06/05/2017,Veh-Veh,Minor,30-39,F,49.29685173,-123.026349
9590,9:00-11:59,06/05/2017,Veh-Veh,Minor,30-39,F,49.29685173,-123.026349
9591,12:00-14:59,06/05/2017,Veh-Veh,Minor,30-39,F,49.24233505,-123.1757544
9592,12:00-14:59,06/05/2017,Cyl-Unk,Minor,50-59,M,49.2671372,-123.135963
9593,12:00-14:59,06/05/2017,Cyl-Unk,Minor,50-59,M,49.2671372,-123.135963
9594,9:00-11:59,06/05/2017,Veh-Veh,Severe,60-69,M,49.24068085,-123.0377268
9595,12:00-14:59,04/05/2017,Veh-Cyl,Severe,20-29,F,49.27451779,-123.1192807
9596,12:00-14:59,04/05/2017,Veh-Cyl,Severe,20-29,F,49.27451779,-123.1192807
9597,12:00-14:59,07/05/2017,Veh-Veh,Minor,40-49,F,49.28235465,-123.1144493
9598,12:00-14:59,07/05/2017,Veh-Veh,Minor,40-49,F,49.28235465,-123.1144493
9599,9:00-11:59,05/05/2017,Veh-Veh,Minor,40-49,F,49.24143454,-123.1278187
9600,9:00-11:59,05/05/2017,Veh-Veh,Minor,40-49,F,49.24143454,-123.1278187
9601,12:00-14:59,07/05/2017,Veh-Veh,Minor,40-49,F,49.24143454,-123.1278187
9602,12:00-14:59,07/05/2017,Veh-Veh,Minor,40-49,F,49.24143454,-123.1278187
9603,9:00-11:59,07/05/2017,Single Cyl,Severe,70+,M,49.31555276,-123.138343
9604,9:00-11:59,07/05/2017,Single Cyl,Severe,70+,M,49.31555276,-123.138343
9605,18:00-20:59,08/05/2017,Veh-Ped,Minor,50-59,F,49.26680465,-123.0945618
9606,18:00-20:59,08/05/2017,Veh-Ped,Minor,50-59,F,49.26680465,-123.0945618
9607,,,Veh-Veh,Minor,60-69,F,49.28338894,-123.1128853
9608,,,Veh-Veh,Minor,60-69,F,49.28338894,-123.1128853
9609,9:00-11:59,26/01/2016,Veh-Veh,Minor,30-39,M,49.28112525,-123.0308359
9610,9:00-11:59,26/01/2016,Veh-Veh,Minor,30-39,M,49.28112525,-123.0308359
9611,15:00-17:59,09/05/2017,Veh-Veh,Minor,40-49,M,49.28112525,-123.0308359
9612,15:00-17:59,09/05/2017,Veh-Veh,Minor,40-49,M,49.28112525,-123.0308359
9613,21:00-23:59,10/05/2017,Veh-Veh,Minor,20-29,M,49.24852516,-123.0800274
9614,21:00-23:59,10/05/2017,Veh-Veh,Minor,20-29,M,49.24852516,-123.0800274
9615,,10/05/2017,Veh-Mot,Minor,30-39,M,49.21493576,-123.1403056
9616,,10/05/2017,Veh-Mot,Minor,30-39,M,49.21493576,-123.1403056
9617,18:00-20:59,10/05/2017,Veh-Veh,Minor,40-49,M,49.25262689,-123.1274116
9618,18:00-20:59,10/05/2017,Veh-Veh,Minor,40-49,M,49.25262689,-123.1274116
9619,12:00-14:59,10/05/2017,Veh-Veh,Minor,40-49,F,49.23768964,-123.0768462
9620,12:00-14:59,10/05/2017,Veh-Veh,Minor,40-49,F,49.23768964,-123.0768462
9621,15:00-17:59,10/05/2017,Veh-Veh,Minor,50-59,F,49.24852516,-123.0800274
9622,15:00-17:59,10/05/2017,Veh-Veh,Minor,50-59,F,49.24852516,-123.0800274
9623,21:00-23:59,10/05/2017,Veh-Veh,Severe,40-49,M,49.24852516,-123.0800274
9624,21:00-23:59,10/05/2017,Veh-Veh,Severe,40-49,M,49.24852516,-123.0800274
9625,6:00-8:59,11/05/2017,Veh-Veh,Minor,50-59,M,49.26023756,-123.1030787
9626,6:00-8:59,11/05/2017,Veh-Veh,Minor,50-59,M,49.26023756,-123.1030787
9627,21:00-23:59,11/05/2017,Veh-Ped,Minor,60-69,F,49.22696578,-123.1398433
9628,21:00-23:59,11/05/2017,Veh-Ped,Minor,60-69,F,49.22696578,-123.1398433
9629,18:00-20:59,12/05/2017,Veh-Veh,Minor,20-29,M,49.28123468,-123.0703897
9630,18:00-20:59,12/05/2017,Veh-Veh,Minor,20-29,M,49.28123468,-123.0703897
9631,18:00-20:59,12/05/2017,Veh-Veh,Minor,20-29,F,49.2233957,-123.0773622
9632,18:00-20:59,12/05/2017,Veh-Veh,Minor,20-29,F,49.2233957,-123.0773622
9633,15:00-17:59,12/05/2017,Veh-Veh,Minor,30-39,F,49.2233957,-123.0773622
9634,15:00-17:59,12/05/2017,Veh-Veh,Minor,30-39,F,49.2233957,-123.0773622
9635,9:00-11:59,12/05/2017,Veh-Cyl,Minor,40-49,M,49.20292174,-123.077401
9636,9:00-11:59,12/05/2017,Veh-Cyl,Minor,40-49,M,49.20292174,-123.077401
9637,3:00-5:59,11/05/2017,Veh-Veh,Minor,20-29,F,49.22696578,-123.1398433
9638,3:00-5:59,11/05/2017,Veh-Veh,Minor,20-29,F,49.22696578,-123.1398433
9639,0:00-2:59,13/05/2017,Cyl-Cyl,Severe,30-39,F,49.27764881,-123.0772095
9640,0:00-2:59,13/05/2017,Cyl-Cyl,Severe,30-39,F,49.27764881,-123.0772095
9641,9:00-11:59,13/05/2017,Veh-Cyl,Severe,70+,M,49.28132157,-123.0770929
9642,9:00-11:59,13/05/2017,Veh-Cyl,Severe,70+,M,49.28132157,-123.0770929
9643,,14/05/2017,Veh-Veh,Minor,20-29,M,49.27194341,-123.1815701
9644,,14/05/2017,Veh-Veh,Minor,20-29,M,49.27194341,-123.1815701
9645,15:00-17:59,08/05/2017,Single Cyl,Minor,30-39,M,49.26369805,-123.1009262
9646,15:00-17:59,08/05/2017,Single Cyl,Minor,30-39,M,49.26369805,-123.1009262
9647,12:00-14:59,07/12/2016,Veh-Veh,Minor,40-49,F,49.2486426,-123.0901571
9648,12:00-14:59,07/12/2016,Veh-Veh,Minor,40-49,F,49.2486426,-123.0901571
9649,18:00-20:59,08/05/2017,Veh-Veh,Minor,60-69,M,49.2486426,-123.0901571
9650,18:00-20:59,08/05/2017,Veh-Veh,Minor,60-69,M,49.2486426,-123.0901571
9651,21:00-23:59,15/05/2017,Veh-Ped,Severe,20-29,F,49.26382852,-123.1529276
9652,21:00-23:59,15/05/2017,Veh-Ped,Severe,20-29,F,49.26382852,-123.1529276
9653,3:00-5:59,12/03/2017,Veh-Veh,Minor,30-39,M,49.25631842,-123.0443116
9654,3:00-5:59,12/03/2017,Veh-Veh,Minor,30-39,M,49.25631842,-123.0443116
9655,18:00-20:59,15/05/2017,Veh-Ped,Minor,30-39,M,49.28903398,-123.1282372
9656,18:00-20:59,15/05/2017,Veh-Ped,Minor,30-39,M,49.28903398,-123.1282372
9657,3:00-5:59,14/05/2017,Veh-Veh,Minor,20-29,F,49.225329,-123.080051
9658,3:00-5:59,14/05/2017,Veh-Veh,Minor,20-29,F,49.225329,-123.080051
9659,15:00-17:59,16/05/2017,Veh-Veh,Minor,20-29,M,49.20790958,-123.0911941
9660,15:00-17:59,16/05/2017,Veh-Veh,Minor,20-29,M,49.20790958,-123.0911941
9661,15:00-17:59,16/05/2017,Veh-Veh,Minor,20-29,M,49.25985093,-123.0965585
9662,15:00-17:59,16/05/2017,Veh-Veh,Minor,20-29,M,49.25985093,-123.0965585
9663,,17/05/2017,Veh-Veh,Severe,20-29,M,49.21837044,-123.1401816
9664,,17/05/2017,Veh-Veh,Severe,20-29,M,49.21837044,-123.1401816
9665,12:00-14:59,04/04/2017,Veh-Veh,Severe,30-39,M,49.22611395,-123.1164924
9666,12:00-14:59,04/04/2017,Veh-Veh,Severe,30-39,M,49.22611395,-123.1164924
9667,,17/05/2017,Veh-Veh,Minor,50-59,F,49.21837044,-123.1401816
9668,,17/05/2017,Veh-Veh,Minor,50-59,F,49.21837044,-123.1401816
9669,12:00-14:59,08/05/2017,Veh-Veh,Minor,60-69,M,49.27271505,-123.1632205
9670,12:00-14:59,08/05/2017,Veh-Veh,Minor,60-69,M,49.27271505,-123.1632205
9671,,18/05/2017,Veh-Ped,Severe,60-69,F,49.27746085,-123.0885062
9672,,18/05/2017,Veh-Ped,Severe,60-69,F,49.27746085,-123.0885062
9673,12:00-14:59,19/05/2017,Veh-Veh,Minor,0-19,F,49.31555276,-123.138343
9674,12:00-14:59,19/05/2017,Veh-Veh,Minor,0-19,F,49.31555276,-123.138343
9675,18:00-20:59,19/05/2017,Single Mot,Minor,20-29,M,49.21298808,-123.1300958
9676,18:00-20:59,19/05/2017,Single Mot,Minor,20-29,M,49.21298808,-123.1300958
9677,9:00-11:59,19/05/2017,Veh-Veh,Minor,20-29,F,49.27743031,-123.0998221
9678,9:00-11:59,19/05/2017,Veh-Veh,Minor,20-29,F,49.27743031,-123.0998221
9679,15:00-17:59,20/05/2017,Veh-Mot,Minor,30-39,M,49.28133561,-123.0996488
9680,15:00-17:59,20/05/2017,Veh-Mot,Minor,30-39,M,49.28133561,-123.0996488
9681,0:00-2:59,21/05/2017,Ped-Unk,Severe,0-19,M,49.26382852,-123.1529276
9682,0:00-2:59,21/05/2017,Ped-Unk,Severe,0-19,M,49.26382852,-123.1529276
9683,18:00-20:59,21/05/2017,Single Cyl,Minor,20-29,F,49.26020101,-123.101075
9684,18:00-20:59,21/05/2017,Single Cyl,Minor,20-29,F,49.26020101,-123.101075
9685,3:00-5:59,16/05/2017,Veh-Veh,Minor,20-29,F,49.22547178,-123.0907739
9686,3:00-5:59,16/05/2017,Veh-Veh,Minor,20-29,F,49.22547178,-123.0907739
9687,21:00-23:59,20/05/2017,Veh-Ped,Severe,20-29,F,49.28835893,-123.1191395
9688,21:00-23:59,20/05/2017,Veh-Ped,Severe,20-29,F,49.28835893,-123.1191395
9689,,18/05/2017,Veh-Cyl,Minor,20-29,F,49.24558963,-123.1607899
9690,,18/05/2017,Veh-Cyl,Minor,20-29,F,49.24558963,-123.1607899
9691,15:00-17:59,21/05/2017,Cyl-Cyl,Minor,60-69,F,49.22416435,-123.1466673
9692,15:00-17:59,21/05/2017,Cyl-Cyl,Minor,60-69,F,49.22416435,-123.1466673
9693,18:00-20:59,21/05/2017,Veh-Veh,Minor,70+,F,49.26735057,-123.1027788
9694,18:00-20:59,21/05/2017,Veh-Veh,Minor,70+,F,49.26735057,-123.1027788
9695,3:00-5:59,22/05/2017,Veh-Veh,Minor,20-29,M,49.26020101,-123.101075
9696,3:00-5:59,22/05/2017,Veh-Veh,Minor,20-29,M,49.26020101,-123.101075
9697,3:00-5:59,22/05/2017,Veh-Veh,Minor,20-29,M,49.26020101,-123.101075
9698,,22/05/2017,Single Cyl,Minor,20-29,M,49.28117685,-123.0655742
9699,9:00-11:59,22/05/2017,Veh-Veh,Minor,50-59,F,49.23433032,-123.139588
9700,9:00-11:59,22/05/2017,Veh-Veh,Minor,50-59,F,49.23433032,-123.139588
9701,15:00-17:59,22/05/2017,Veh-Mot,Minor,50-59,F,49.27156381,-123.106637
9702,15:00-17:59,22/05/2017,Veh-Mot,Minor,50-59,F,49.27156381,-123.106637
9703,,08/05/2017,Veh-Veh,Minor,60-69,M,49.24804255,-123.1786053
9704,,08/05/2017,Veh-Veh,Minor,60-69,M,49.24804255,-123.1786053
